,bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,fips
3389,2.0,3.0,1620.0,350822.0,6037.0
3390,2.0,4.0,1816.0,101018.0,6037.0
3391,2.0,2.0,1167.0,46494.0,6059.0
3392,3.0,4.0,2941.0,1092245.0,6037.0
3393,3.5,5.0,2454.0,328049.0,6059.0
3394,2.0,4.0,2556.0,282699.0,6037.0
3395,3.0,4.0,2505.0,962217.0,6059.0
3396,2.0,3.0,1214.0,416092.0,6037.0
3397,2.0,2.0,1221.0,222022.0,6037.0
3398,2.0,3.0,1360.0,623000.0,6059.0
3399,2.5,3.0,2631.0,292754.0,6059.0
3400,0.0,0.0,2372.0,1626794.0,6059.0
3401,2.5,2.0,1602.0,67855.0,6059.0
3402,3.0,4.0,2016.0,715721.0,6059.0
3403,2.0,4.0,1305.0,56074.0,6037.0
3404,4.0,4.0,4000.0,133896.0,6037.0
3405,1.0,3.0,1546.0,56281.0,6037.0
3406,2.0,2.0,1068.0,73596.0,6037.0
3407,2.5,3.0,3098.0,829307.0,6111.0
3408,2.0,4.0,1374.0,359527.0,6037.0
3409,1.0,1.0,300.0,165579.0,6111.0
3410,2.0,3.0,1180.0,542000.0,6037.0
3411,2.0,1.0,1413.0,618177.0,6037.0
3412,1.0,1.0,748.0,147198.0,6111.0
3413,2.0,3.0,1789.0,437595.0,6037.0
3414,3.0,3.0,1647.0,817036.0,6037.0
3415,2.0,4.0,1408.0,84847.0,6037.0
3416,3.0,3.0,1466.0,239251.0,6037.0
3417,5.0,6.0,3551.0,1222758.0,6037.0
3418,3.0,4.0,2430.0,790000.0,6037.0
3419,1.0,2.0,972.0,227271.0,6037.0
3420,2.0,3.0,1526.0,573616.0,6059.0
3421,4.0,4.0,4171.0,669364.0,6111.0
3422,3.0,3.0,2036.0,642308.0,6037.0
3423,2.0,4.0,1343.0,334001.0,6059.0
3424,2.5,4.0,2361.0,757832.0,6059.0
3425,2.5,2.0,1016.0,254649.0,6059.0
3426,8.0,5.0,7679.0,1904603.0,6037.0
3427,1.5,2.0,1088.0,217405.0,6059.0
3428,2.0,3.0,1128.0,210482.0,6037.0
3429,2.0,2.0,1143.0,237488.0,6037.0
3430,2.0,6.0,1960.0,222909.0,6037.0
3431,3.0,6.0,1861.0,115134.0,6037.0
3432,3.0,4.0,2673.0,858000.0,6111.0
3433,1.0,2.0,1053.0,243660.0,6059.0
3434,2.0,3.0,1828.0,415671.0,6059.0
3435,2.0,2.0,1429.0,313693.0,6037.0
3436,1.0,2.0,1129.0,346958.0,6037.0
3437,2.0,3.0,1419.0,598997.0,6037.0
3438,2.0,3.0,1277.0,871235.0,6059.0
3439,3.0,3.0,1457.0,378000.0,6037.0
3440,6.5,4.0,3863.0,3807187.0,6059.0
3441,1.0,0.0,538.0,310762.0,6037.0
3442,1.0,2.0,761.0,230594.0,6037.0
3443,3.0,4.0,2132.0,478507.0,6037.0
3444,2.0,3.0,2266.0,277300.0,6037.0
3445,2.0,3.0,1036.0,41163.0,6037.0
3446,3.0,3.0,1648.0,341725.0,6037.0
3447,3.0,3.0,1548.0,337537.0,6037.0
3448,2.0,4.0,2371.0,807715.0,6037.0
3449,5.0,4.0,6393.0,839231.0,6037.0
3450,3.0,5.0,2309.0,180463.0,6037.0
3451,3.0,2.0,1255.0,542112.0,6037.0
3452,2.0,2.0,877.0,343477.0,6059.0
3453,2.0,3.0,1794.0,705598.0,6037.0
3454,4.0,4.0,2770.0,543617.0,6037.0
3455,3.0,4.0,2615.0,829000.0,6059.0
3456,3.0,4.0,2134.0,547000.0,6037.0
3457,2.0,4.0,1632.0,97906.0,6037.0
3458,4.0,8.0,3612.0,576541.0,6037.0
3459,2.0,3.0,1277.0,97098.0,6037.0
3460,2.0,3.0,1113.0,209200.0,6037.0
3461,2.0,2.0,1409.0,781742.0,6037.0
3462,1.0,4.0,2224.0,415000.0,6037.0
3463,2.0,3.0,1849.0,211033.0,6037.0
3464,2.0,1.0,765.0,114422.0,6037.0
3465,2.0,3.0,1148.0,678187.0,6059.0
3466,1.0,1.0,668.0,208125.0,6037.0
3467,2.0,3.0,1713.0,921624.0,6037.0
3468,2.5,2.0,1226.0,343477.0,6059.0
3469,1.5,3.0,1426.0,318217.0,6059.0
3470,3.0,4.0,2706.0,791000.0,6037.0
3471,9.0,9.0,4084.0,261391.0,6037.0
3472,1.0,2.0,912.0,145480.0,6037.0
3473,2.0,3.0,1432.0,365674.0,6059.0
3474,3.0,3.0,3156.0,1080062.0,6059.0
3475,2.5,4.0,2818.0,737116.0,6059.0
3476,3.0,4.0,2136.0,543910.0,6059.0
3477,4.0,5.0,3868.0,876564.0,6037.0
3478,2.0,4.0,1546.0,141468.0,6037.0
3479,2.0,2.0,1915.0,80304.0,6037.0
3480,2.0,2.0,1920.0,624139.0,6037.0
3481,3.0,5.0,2673.0,614603.0,6059.0
3482,1.0,3.0,924.0,65798.0,6037.0
3483,3.0,3.0,1513.0,544068.0,6037.0
3484,2.0,3.0,1360.0,493202.0,6037.0
3485,3.0,4.0,2337.0,107197.0,6059.0
3486,2.0,3.0,1286.0,468105.0,6059.0
3487,2.0,3.0,1920.0,82781.0,6059.0
3488,5.0,6.0,11020.0,2092417.0,6037.0
3489,2.5,3.0,1799.0,560069.0,6059.0
3490,1.0,2.0,864.0,408000.0,6037.0
3491,2.0,2.0,1225.0,265952.0,6059.0
3492,2.5,2.0,1293.0,188707.0,6111.0
3493,2.5,4.0,1996.0,212897.0,6059.0
3494,2.0,2.0,1051.0,295127.0,6059.0
3495,1.0,1.0,693.0,163205.0,6059.0
3496,2.0,3.0,1564.0,1015500.0,6037.0
3497,2.0,3.0,1508.0,281340.0,6037.0
3498,5.0,4.0,3762.0,3187000.0,6037.0
3499,1.0,1.0,680.0,291376.0,6037.0
3500,3.0,4.0,4211.0,1486830.0,6037.0
3501,2.0,3.0,1692.0,636000.0,6059.0
3502,1.0,3.0,1144.0,196992.0,6037.0
3503,3.0,4.0,2092.0,592740.0,6059.0
3504,4.5,4.0,4418.0,1250996.0,6059.0
3505,4.0,12.0,3850.0,558477.0,6037.0
3506,3.0,3.0,1660.0,418000.0,6037.0
3507,2.0,3.0,1136.0,173000.0,6037.0
3508,1.0,1.0,810.0,601000.0,6037.0
3509,3.0,4.0,2443.0,931979.0,6037.0
3510,2.0,4.0,1905.0,543158.0,6037.0
3511,2.0,2.0,1105.0,426000.0,6059.0
3512,5.0,3.0,3407.0,4590000.0,6037.0
3513,5.0,8.0,3916.0,685000.0,6037.0
3514,2.0,2.0,1038.0,72292.0,6059.0
3515,2.0,3.0,1194.0,280023.0,6037.0
3516,3.0,3.0,1366.0,288241.0,6037.0
3517,3.0,4.0,2326.0,517776.0,6037.0
3518,2.0,2.0,930.0,268000.0,6037.0
3519,2.0,2.0,1392.0,155308.0,6111.0
3520,3.0,4.0,1562.0,121744.0,6037.0
3521,2.0,4.0,1767.0,228329.0,6037.0
3522,2.0,4.0,1773.0,228500.0,6037.0
3523,2.0,2.0,1295.0,557000.0,6037.0
3524,3.5,4.0,3656.0,1875166.0,6059.0
3525,2.0,2.0,1540.0,254855.0,6037.0
3526,3.5,4.0,3555.0,1673823.0,6059.0
3527,2.0,5.0,2156.0,296818.0,6037.0
3528,1.0,3.0,1000.0,186636.0,6037.0
3529,2.0,3.0,1079.0,164715.0,6037.0
3530,3.0,4.0,3219.0,1348847.0,6037.0
3531,1.0,3.0,1129.0,29207.0,6059.0
3532,2.0,3.0,2024.0,338635.0,6037.0
3533,3.0,3.0,1700.0,248291.0,6037.0
3534,1.0,3.0,1008.0,919921.0,6059.0
3535,1.0,3.0,1181.0,155000.0,6037.0
3536,1.0,2.0,764.0,317248.0,6037.0
3537,2.5,3.0,2759.0,797339.0,6059.0
3538,4.5,5.0,4160.0,874267.0,6059.0
3539,2.5,4.0,2900.0,880947.0,6059.0
3540,3.0,3.0,1855.0,427144.0,6037.0
3541,2.0,2.0,1263.0,403856.0,6037.0
3542,1.0,2.0,1120.0,283000.0,6037.0
3543,2.0,3.0,1120.0,106101.0,6037.0
3544,1.0,3.0,1477.0,556000.0,6059.0
3545,4.0,4.0,2729.0,703281.0,6059.0
3546,2.0,2.0,1926.0,100544.0,6059.0
3547,2.0,2.0,1291.0,662740.0,6037.0
3548,3.0,3.0,1510.0,535000.0,6037.0
3549,2.0,3.0,1241.0,161803.0,6037.0
3550,2.0,0.0,1250.0,720113.0,6037.0
3551,3.0,3.0,1456.0,369000.0,6037.0
3552,2.0,3.0,1824.0,695754.0,6037.0
3553,2.0,3.0,1680.0,336786.0,6037.0
3554,1.0,0.0,754.0,182744.0,6037.0
3555,2.0,4.0,1650.0,221323.0,6037.0
3556,2.5,4.0,2951.0,2473357.0,6059.0
3557,4.0,4.0,3339.0,768404.0,6037.0
3558,2.0,3.0,1171.0,314000.0,6037.0
3559,2.0,2.0,760.0,161070.0,6037.0
3560,2.0,2.0,1922.0,756087.0,6037.0
3561,2.0,3.0,1249.0,209426.0,6059.0
3562,2.0,3.0,1263.0,146285.0,6037.0
3563,1.0,3.0,1014.0,119798.0,6037.0
3564,2.5,3.0,1803.0,268244.0,6059.0
3565,1.0,2.0,1580.0,1104952.0,6037.0
3566,2.0,4.0,1624.0,280737.0,6037.0
3567,5.5,5.0,7300.0,6711476.0,6059.0
3568,2.0,2.0,968.0,126281.0,6037.0
3569,2.5,3.0,2036.0,456952.0,6111.0
3570,3.0,3.0,1398.0,156551.0,6037.0
3571,2.0,2.0,1095.0,414018.0,6059.0
3572,2.5,3.0,1965.0,561726.0,6059.0
3573,3.0,2.0,1341.0,196727.0,6037.0
3574,2.0,3.0,1476.0,697856.0,6037.0
3575,4.0,4.0,3599.0,1144258.0,6059.0
3576,1.0,3.0,1109.0,45095.0,6037.0
3577,6.0,5.0,4400.0,2191721.0,6037.0
3578,1.0,1.0,630.0,227350.0,6037.0
3579,2.0,4.0,1334.0,34536.0,6037.0
3580,2.0,3.0,1447.0,344045.0,6059.0
3581,0.0,0.0,2077.0,161855.0,6059.0
3582,3.0,3.0,1790.0,240753.0,6037.0
3583,1.0,2.0,832.0,286480.0,6059.0
3584,2.0,3.0,1204.0,528000.0,6059.0
3585,2.0,4.0,1479.0,457970.0,6059.0
3586,2.0,2.0,590.0,130083.0,6037.0
3587,3.0,6.0,2818.0,328000.0,6037.0
3588,2.0,3.0,2150.0,279000.0,6037.0
3589,2.5,2.0,2673.0,562293.0,6059.0
3590,1.0,2.0,1237.0,211859.0,6037.0
3591,3.0,3.0,1846.0,112016.0,6037.0
3592,1.0,2.0,1030.0,412307.0,6059.0
3593,1.0,2.0,870.0,1370587.0,6037.0
3594,3.0,3.0,1399.0,340108.0,6037.0
3595,2.0,3.0,1245.0,492396.0,6059.0
3596,2.0,3.0,1513.0,348677.0,6037.0
3597,3.0,4.0,2632.0,244000.0,6037.0
3598,3.0,3.0,2312.0,481221.0,6037.0
3599,2.5,4.0,1940.0,474210.0,6059.0
3600,1.0,1.0,706.0,340910.0,6059.0
3601,2.0,4.0,1804.0,41096.0,6037.0
3602,1.0,2.0,829.0,255000.0,6037.0
3603,1.0,2.0,849.0,149747.0,6059.0
3604,4.5,5.0,3687.0,905479.0,6059.0
3605,1.0,2.0,1065.0,439000.0,6111.0
3606,1.0,3.0,1263.0,847733.0,6037.0
3607,2.5,3.0,1347.0,367613.0,6059.0
3608,3.0,3.0,1946.0,516912.0,6037.0
3609,1.0,3.0,1461.0,436679.0,6037.0
3610,2.0,3.0,1689.0,83207.0,6037.0
3611,3.0,4.0,2605.0,662628.0,6037.0
3612,3.0,4.0,2027.0,416094.0,6059.0
3613,1.0,2.0,979.0,57597.0,6059.0
3614,2.0,3.0,1669.0,332066.0,6059.0
3615,3.0,4.0,2484.0,147620.0,6037.0
3616,1.0,2.0,1212.0,203430.0,6037.0
3617,1.0,2.0,823.0,599316.0,6059.0
3618,2.0,4.0,1703.0,354404.0,6059.0
3619,4.0,6.0,3727.0,859492.0,6037.0
3620,1.5,2.0,1276.0,347000.0,6059.0
3621,2.0,3.0,1957.0,479451.0,6037.0
3622,3.5,3.0,2331.0,2891000.0,6059.0
3623,3.0,3.0,1855.0,206000.0,6037.0
3624,2.0,2.0,1221.0,375000.0,6037.0
3625,2.0,2.0,1332.0,76661.0,6059.0
3626,2.0,4.0,1633.0,464203.0,6059.0
3627,3.0,4.0,2718.0,751830.0,6059.0
3628,1.0,2.0,874.0,169004.0,6037.0
3629,2.0,4.0,2296.0,339093.0,6037.0
3630,2.0,3.0,1095.0,538082.0,6059.0
3631,1.0,2.0,888.0,336000.0,6059.0
3632,2.0,4.0,1462.0,177822.0,6059.0
3633,1.0,2.0,924.0,196547.0,6059.0
3634,2.0,3.0,2374.0,1897501.0,6037.0
3635,3.0,4.0,1780.0,517765.0,6037.0
3636,1.0,2.0,684.0,285000.0,6037.0
3637,5.0,5.0,6091.0,2570613.0,6059.0
3638,3.0,4.0,2066.0,459521.0,6037.0
3639,4.5,4.0,3744.0,1357000.0,6059.0
3640,2.5,3.0,1867.0,611135.0,6059.0
3641,2.0,3.0,1724.0,381640.0,6059.0
3642,4.0,4.0,3814.0,1675161.0,6037.0
3643,2.0,3.0,1564.0,102489.0,6037.0
3644,3.5,4.0,2472.0,806389.0,6059.0
3645,2.0,3.0,1585.0,88630.0,6037.0
3646,1.0,1.0,480.0,45881.0,6037.0
3647,1.0,3.0,943.0,408901.0,6059.0
3648,2.0,4.0,1952.0,125389.0,6037.0
3649,5.0,5.0,4709.0,1962304.0,6059.0
3650,2.0,2.0,795.0,147200.0,6037.0
3651,2.0,4.0,2349.0,324095.0,6059.0
3652,4.0,5.0,1347.0,196028.0,6059.0
3653,3.0,3.0,1728.0,517765.0,6037.0
3654,2.5,3.0,1350.0,471569.0,6059.0
3655,2.0,3.0,1560.0,171721.0,6059.0
3656,4.0,3.0,1487.0,790577.0,6037.0
3657,2.0,2.0,1374.0,456879.0,6037.0
3658,2.0,2.0,1146.0,298000.0,6037.0
3659,3.0,3.0,2529.0,1222274.0,6037.0
3660,2.0,2.0,1113.0,217155.0,6037.0
3661,3.0,2.0,1170.0,310000.0,6037.0
3662,2.0,3.0,1064.0,375642.0,6037.0
3663,2.5,3.0,2301.0,777064.0,6059.0
3664,2.0,3.0,988.0,88417.0,6037.0
3665,1.0,2.0,1379.0,1493861.0,6059.0
3666,2.5,2.0,1294.0,274811.0,6059.0
3667,2.0,2.0,1161.0,269645.0,6059.0
3668,1.0,3.0,2070.0,218069.0,6037.0
3669,1.0,3.0,1221.0,268959.0,6037.0
3670,1.0,2.0,1102.0,107851.0,6037.0
3671,2.0,2.0,1373.0,800000.0,6037.0
3672,2.5,3.0,1828.0,600609.0,6059.0
3673,1.0,2.0,910.0,274531.0,6037.0
3674,6.0,5.0,5578.0,448348.0,6037.0
3675,2.0,3.0,1680.0,408734.0,6059.0
3676,2.0,4.0,2667.0,619956.0,6037.0
3677,1.0,3.0,1019.0,319978.0,6037.0
3678,2.0,3.0,1238.0,424244.0,6037.0
3679,2.5,2.0,1103.0,384000.0,6059.0
3680,2.0,3.0,2426.0,112768.0,6037.0
3681,2.0,3.0,1070.0,526081.0,6037.0
3682,2.0,3.0,2187.0,117601.0,6037.0
3683,4.5,4.0,4666.0,1436403.0,6059.0
3684,3.0,3.0,1687.0,485932.0,6037.0
3685,2.0,6.0,2040.0,174793.0,6037.0
3686,4.0,3.0,2561.0,601991.0,6037.0
3687,3.5,4.0,3286.0,942170.0,6059.0
3688,2.0,3.0,1488.0,1300000.0,6037.0
3689,4.5,4.0,3127.0,536061.0,6059.0
3690,2.0,3.0,1220.0,452500.0,6037.0
3691,2.0,3.0,1982.0,1248282.0,6037.0
3692,3.0,4.0,2117.0,947513.0,6059.0
3693,2.0,3.0,1875.0,301498.0,6037.0
3694,3.0,3.0,1312.0,319978.0,6037.0
3695,2.0,3.0,1379.0,594271.0,6059.0
3696,3.0,4.0,2776.0,448681.0,6037.0
3697,2.0,3.0,1374.0,337305.0,6037.0
3698,2.0,3.0,1416.0,277831.0,6037.0
3699,2.0,4.0,1494.0,823000.0,6111.0
3700,2.0,2.0,1411.0,290558.0,6037.0
3701,1.0,2.0,816.0,160000.0,6037.0
3702,3.0,3.0,2106.0,1685000.0,6037.0
3703,1.0,3.0,1093.0,470000.0,6037.0
3704,3.0,3.0,1253.0,291376.0,6037.0
3705,2.0,3.0,1889.0,587828.0,6037.0
3706,3.0,4.0,2939.0,624987.0,6037.0
3707,2.0,2.0,1118.0,55456.0,6037.0
3708,1.0,2.0,916.0,379005.0,6059.0
3709,2.0,3.0,1700.0,356656.0,6037.0
3710,2.0,4.0,1834.0,567553.0,6037.0
3711,3.0,4.0,2193.0,239759.0,6037.0
3712,2.5,4.0,1823.0,313298.0,6059.0
3713,2.0,2.0,961.0,406447.0,6059.0
3714,3.0,3.0,1540.0,432792.0,6037.0
3715,1.0,3.0,1028.0,453060.0,6037.0
3716,3.0,3.0,2165.0,650145.0,6037.0
3717,4.5,4.0,3411.0,1215717.0,6059.0
3718,2.0,2.0,1016.0,279000.0,6037.0
3719,2.5,3.0,1290.0,318311.0,6059.0
3720,4.0,4.0,3308.0,957674.0,6037.0
3721,2.0,3.0,1622.0,62493.0,6059.0
3722,2.5,3.0,1440.0,69889.0,6059.0
3723,3.0,3.0,1471.0,401000.0,6037.0
3724,2.0,3.0,1812.0,132989.0,6059.0
3725,1.0,1.0,919.0,96000.0,6037.0
3726,3.0,4.0,2748.0,301510.0,6037.0
3727,2.5,3.0,1268.0,597982.0,6059.0
3728,2.0,3.0,2002.0,208170.0,6037.0
3729,2.0,2.0,1344.0,421328.0,6059.0
3730,2.0,4.0,1756.0,314848.0,6037.0
3731,2.0,2.0,1357.0,623964.0,6059.0
3732,2.0,2.0,1197.0,465989.0,6037.0
3733,2.0,3.0,1160.0,86373.0,6059.0
3734,5.0,5.0,3492.0,631005.0,6059.0
3735,2.0,2.0,959.0,154108.0,6037.0
3736,0.0,0.0,,157074.0,6059.0
3737,3.0,3.0,1909.0,87743.0,6037.0
3738,3.0,2.0,1330.0,344000.0,6037.0
3739,2.5,3.0,1371.0,359832.0,6059.0
3740,2.0,3.0,1568.0,112846.0,6037.0
3741,3.0,6.0,3366.0,238095.0,6037.0
3742,3.0,4.0,2545.0,275868.0,6037.0
3743,2.0,2.0,1032.0,375923.0,6059.0
3744,2.0,3.0,1446.0,610963.0,6037.0
3745,2.0,4.0,1194.0,205902.0,6059.0
3746,3.0,2.0,1325.0,266509.0,6037.0
3747,2.5,3.0,1372.0,392970.0,6059.0
3748,3.0,3.0,2729.0,478715.0,6059.0
3749,1.0,3.0,1140.0,295125.0,6037.0
3750,2.5,3.0,2646.0,426420.0,6059.0
3751,3.0,3.0,1906.0,155552.0,6037.0
3752,0.0,0.0,1644.0,569443.0,6037.0
3753,3.5,3.0,1882.0,623706.0,6059.0
3754,2.0,3.0,1526.0,56691.0,6037.0
3755,3.0,4.0,1797.0,131406.0,6037.0
3756,4.5,4.0,5030.0,2220280.0,6059.0
3757,0.0,0.0,4572.0,150282.0,6059.0
3758,2.0,3.0,1306.0,187733.0,6111.0
3759,2.0,2.0,1000.0,105936.0,6059.0
3760,3.0,5.0,1376.0,276191.0,6059.0
3761,2.0,2.0,1917.0,1198000.0,6037.0
3762,2.0,2.0,1619.0,340000.0,6037.0
3763,2.0,1.0,920.0,285416.0,6037.0
3764,4.0,4.0,2213.0,588845.0,6059.0
3765,1.0,1.0,478.0,136320.0,6059.0
3766,1.0,3.0,1082.0,289180.0,6037.0
3767,1.0,3.0,1306.0,77799.0,6037.0
3768,2.0,4.0,1400.0,76424.0,6059.0
3769,2.5,3.0,1854.0,269358.0,6111.0
3770,2.0,2.0,1280.0,260057.0,6037.0
3771,2.5,6.0,2667.0,663000.0,6111.0
3772,2.0,3.0,1333.0,482142.0,6037.0
3773,1.0,1.0,636.0,238583.0,6037.0
3774,2.0,2.0,950.0,552974.0,6037.0
3775,3.0,3.0,2250.0,403595.0,6111.0
3776,1.0,3.0,997.0,311852.0,6037.0
3777,5.0,4.0,4020.0,1355425.0,6037.0
3778,1.0,1.0,830.0,222000.0,6037.0
3779,1.0,2.0,766.0,239314.0,6037.0
3780,1.0,3.0,1120.0,558000.0,6037.0
3781,2.0,3.0,1962.0,86942.0,6037.0
3782,1.0,4.0,1182.0,181394.0,6037.0
3783,3.0,4.0,2114.0,222816.0,6037.0
3784,3.0,2.0,1431.0,676048.0,6037.0
3785,2.0,3.0,1378.0,235472.0,6037.0
3786,3.0,3.0,1278.0,586000.0,6037.0
3787,2.0,3.0,1201.0,344152.0,6111.0
3788,1.0,3.0,1124.0,543688.0,6037.0
3789,2.0,2.0,1441.0,165448.0,6111.0
3790,3.0,4.0,2639.0,1175759.0,6037.0
3791,3.0,3.0,1439.0,172549.0,6037.0
3792,2.0,2.0,1131.0,303225.0,6037.0
3793,2.0,3.0,1847.0,673706.0,6037.0
3794,2.0,3.0,1153.0,403446.0,6111.0
3795,2.0,3.0,1799.0,136896.0,6037.0
3796,5.0,5.0,5501.0,1948243.0,6037.0
3797,1.5,2.0,1199.0,165029.0,6111.0
3798,2.5,3.0,1750.0,387000.0,6111.0
3799,1.0,3.0,1411.0,198124.0,6037.0
3800,2.0,3.0,1737.0,302699.0,6037.0
3801,1.0,2.0,781.0,497000.0,6037.0
3802,2.0,3.0,1682.0,792797.0,6037.0
3803,1.0,1.0,731.0,133270.0,6111.0
3804,1.0,2.0,861.0,31842.0,6037.0
3805,1.0,3.0,950.0,243331.0,6111.0
3806,2.0,2.0,718.0,147386.0,6037.0
3807,2.0,4.0,2378.0,123712.0,6037.0
3808,2.0,2.0,868.0,201221.0,6111.0
3809,2.0,2.0,1536.0,47789.0,6037.0
3810,3.0,4.0,2182.0,419150.0,6037.0
3811,2.0,3.0,1764.0,61578.0,6037.0
3812,3.0,4.0,3089.0,494954.0,6111.0
3813,1.0,3.0,972.0,236609.0,6037.0
3814,3.0,4.0,2826.0,453826.0,6111.0
3815,3.0,4.0,2187.0,973623.0,6037.0
3816,2.0,2.0,1033.0,135788.0,6037.0
3817,1.0,1.0,887.0,87187.0,6037.0
3818,1.0,2.0,863.0,309650.0,6037.0
3819,1.0,3.0,1185.0,278245.0,6037.0
3820,2.0,4.0,1260.0,369280.0,6037.0
3821,2.0,3.0,1624.0,430000.0,6037.0
3822,2.0,3.0,1242.0,57881.0,6111.0
3823,2.0,4.0,2417.0,1023000.0,6111.0
3824,1.0,1.0,750.0,30233.0,6037.0
3825,4.0,4.0,3281.0,462448.0,6037.0
3826,1.5,3.0,1170.0,281172.0,6111.0
3827,3.0,4.0,3451.0,175281.0,6037.0
3828,1.0,3.0,1144.0,83593.0,6037.0
3829,2.0,3.0,1264.0,227698.0,6111.0
3830,2.0,3.0,1381.0,366183.0,6037.0
3831,1.0,2.0,824.0,40647.0,6037.0
3832,2.0,4.0,1953.0,527000.0,6037.0
3833,2.0,2.0,937.0,251898.0,6037.0
3834,2.0,2.0,1607.0,515186.0,6037.0
3835,2.0,3.0,1008.0,192191.0,6037.0
3836,1.0,1.0,942.0,308440.0,6037.0
3837,2.0,2.0,974.0,203860.0,6037.0
3838,2.0,2.0,2547.0,658626.0,6037.0
3839,3.0,3.0,2634.0,1069000.0,6037.0
3840,1.0,1.0,663.0,88449.0,6037.0
3841,3.0,4.0,1680.0,648787.0,6037.0
3842,0.0,0.0,,225126.0,6037.0
3843,1.0,2.0,1536.0,1126927.0,6037.0
3844,1.0,2.0,1198.0,313672.0,6037.0
3845,2.0,2.0,1172.0,91489.0,6037.0
3846,2.0,2.0,2285.0,1605077.0,6037.0
3847,2.0,4.0,1844.0,726000.0,6111.0
3848,1.0,2.0,840.0,38260.0,6037.0
3849,3.0,4.0,1835.0,267340.0,6111.0
3850,2.0,2.0,1026.0,196721.0,6111.0
3851,2.0,3.0,1349.0,510000.0,6037.0
3852,3.0,4.0,2398.0,967517.0,6037.0
3853,3.0,3.0,2083.0,471862.0,6037.0
3854,2.0,2.0,1691.0,535727.0,6037.0
3855,1.0,2.0,1299.0,392901.0,6037.0
3856,1.0,2.0,872.0,44272.0,6037.0
3857,2.0,2.0,1550.0,466024.0,6037.0
3858,6.0,6.0,5007.0,927011.0,6037.0
3859,1.0,2.0,1366.0,394119.0,6037.0
3860,1.0,3.0,1003.0,229181.0,6037.0
3861,2.0,3.0,1914.0,859476.0,6037.0
3862,2.0,2.0,1428.0,616147.0,6037.0
3863,3.0,3.0,1867.0,120905.0,6037.0
3864,2.0,3.0,1672.0,248203.0,6037.0
3865,2.5,3.0,1602.0,417000.0,6111.0
3866,2.0,3.0,1321.0,261160.0,6037.0
3867,3.0,4.0,2198.0,297077.0,6111.0
3868,2.0,2.0,880.0,369684.0,6037.0
3869,1.5,2.0,912.0,128114.0,6111.0
3870,1.0,3.0,1249.0,283000.0,6037.0
3871,2.0,3.0,1705.0,277613.0,6037.0
3872,2.0,2.0,1441.0,437000.0,6111.0
3873,3.0,5.0,2939.0,270622.0,6111.0
3874,2.0,3.0,1887.0,1125000.0,6037.0
3875,3.0,3.0,1644.0,244320.0,6037.0
3876,2.0,4.0,1626.0,457701.0,6037.0
3877,3.0,3.0,2387.0,1457000.0,6037.0
3878,1.0,3.0,1064.0,29770.0,6037.0
3879,3.0,4.0,2680.0,406371.0,6037.0
3880,3.0,4.0,3098.0,1605077.0,6037.0
3881,2.0,3.0,1391.0,402250.0,6059.0
3882,2.0,3.0,1673.0,575452.0,6037.0
3883,1.0,1.0,792.0,43391.0,6037.0
3884,1.0,2.0,834.0,38884.0,6037.0
3885,1.0,2.0,1104.0,377968.0,6037.0
3886,2.5,3.0,2197.0,713720.0,6059.0
3887,1.0,2.0,1208.0,590000.0,6037.0
3888,2.0,4.0,1631.0,600609.0,6059.0
3889,2.0,2.0,1130.0,259739.0,6037.0
3890,2.0,5.0,1990.0,636852.0,6037.0
3891,3.0,2.0,1512.0,558387.0,6037.0
3892,5.0,4.0,2698.0,659000.0,6037.0
3893,3.0,3.0,2208.0,1165713.0,6037.0
3894,2.0,2.0,1030.0,355446.0,6037.0
3895,2.0,2.0,1440.0,310000.0,6111.0
3896,2.0,2.0,1230.0,393950.0,6059.0
3897,2.0,4.0,2455.0,143220.0,6037.0
3898,2.0,2.0,1875.0,385281.0,6037.0
3899,2.0,3.0,1556.0,375000.0,6037.0
3900,4.5,5.0,3880.0,1383000.0,6111.0
3901,1.0,3.0,1042.0,76991.0,6037.0
3902,1.0,2.0,1186.0,429745.0,6037.0
3903,1.0,2.0,1022.0,353000.0,6059.0
3904,2.0,3.0,1136.0,500000.0,6037.0
3905,2.0,2.0,1055.0,127631.0,6059.0
3906,2.0,4.0,1722.0,82126.0,6037.0
3907,2.0,4.0,2294.0,376515.0,6059.0
3908,3.0,4.0,2235.0,497836.0,6037.0
3909,5.5,5.0,5458.0,1868000.0,6059.0
3910,2.0,3.0,1200.0,61038.0,6037.0
3911,3.0,2.0,1107.0,192075.0,6037.0
3912,2.0,2.0,1675.0,673094.0,6111.0
3913,1.0,3.0,1501.0,800000.0,6037.0
3914,3.0,3.0,1497.0,81342.0,6037.0
3915,3.0,4.0,2589.0,918800.0,6037.0
3916,2.0,4.0,1430.0,246288.0,6037.0
3917,1.0,3.0,1141.0,187175.0,6037.0
3918,3.0,2.0,1082.0,231000.0,6037.0
3919,3.0,3.0,2014.0,262925.0,6037.0
3920,2.0,2.0,1157.0,274415.0,6059.0
3921,2.0,2.0,973.0,154491.0,6037.0
3922,1.0,2.0,2085.0,84035.0,6037.0
3923,2.5,3.0,1672.0,332870.0,6111.0
3924,2.0,2.0,974.0,237388.0,6059.0
3925,2.0,3.0,1334.0,131934.0,6037.0
